GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,PlayerType-1,PlayerType-0
-787702671,Checkers,0,GAME_OVER,35,34,2,2,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-2062906404,Checkers,0,GAME_OVER,37,36,2,3,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-176736144,Checkers,0,GAME_OVER,55,54,2,4,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
222647469,Checkers,0,GAME_OVER,118,117,2,5,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-586756155,Checkers,0,GAME_OVER,37,36,2,6,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1234647345,Checkers,0,GAME_OVER,71,70,2,7,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-2043222127,Checkers,0,GAME_OVER,48,47,2,8,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1038511446,Checkers,0,GAME_OVER,43,42,2,9,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
404103070,Checkers,0,GAME_OVER,38,37,2,10,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-236095770,Checkers,0,GAME_OVER,47,46,2,11,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-635241784,Checkers,0,GAME_OVER,40,39,2,12,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1219981600,Checkers,0,GAME_OVER,54,53,2,13,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-419788009,Checkers,0,GAME_OVER,72,71,2,14,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-2011432280,Checkers,0,GAME_OVER,43,42,2,15,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1893833513,Checkers,0,GAME_OVER,51,50,2,16,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-75069639,Checkers,0,GAME_OVER,54,53,2,17,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1806776348,Checkers,0,GAME_OVER,99,98,2,18,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
411173053,Checkers,0,GAME_OVER,54,53,2,19,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
2066352668,Checkers,0,GAME_OVER,59,58,2,20,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
723274559,Checkers,0,GAME_OVER,65,64,2,21,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1150974147,Checkers,0,GAME_OVER,71,70,2,22,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1622488392,Checkers,0,GAME_OVER,126,125,2,23,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-454292657,Checkers,0,GAME_OVER,39,38,2,24,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
