GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,PlayerName-0,Player-1,Player-0,PlayerName-1
-917316452,Checkers,0,GAME_OVER,82,81,2,2,MCTS_v0,-1.0,1.0,MCTS_v0
-547535208,Checkers,0,GAME_OVER,50,49,2,3,MCTS_v0,1.0,-1.0,MCTS_v0
-659849858,Checkers,0,GAME_OVER,135,134,2,4,MCTS_v0,0.0,0.0,MCTS_v0
-629473439,Checkers,0,GAME_OVER,65,64,2,5,MCTS_v0,-1.0,1.0,MCTS_v0
43672087,Checkers,0,GAME_OVER,62,61,2,6,MCTS_v0,-1.0,1.0,MCTS_v0
1726808183,Checkers,0,GAME_OVER,123,122,2,7,MCTS_v0,0.0,0.0,MCTS_v0
310910769,Checkers,0,GAME_OVER,49,48,2,8,MCTS_v0,-1.0,1.0,MCTS_v0
48755383,Checkers,0,GAME_OVER,115,114,2,9,MCTS_v0,0.0,0.0,MCTS_v0
-567388668,Checkers,0,GAME_OVER,91,90,2,10,MCTS_v0,1.0,-1.0,MCTS_v0
-490944970,Checkers,0,GAME_OVER,54,53,2,11,MCTS_v0,1.0,-1.0,MCTS_v0
566787608,Checkers,0,GAME_OVER,89,88,2,12,MCTS_v0,-1.0,1.0,MCTS_v0
420420889,Checkers,0,GAME_OVER,51,50,2,13,MCTS_v0,1.0,-1.0,MCTS_v0
-737829611,Checkers,0,GAME_OVER,142,141,2,14,MCTS_v0,0.0,0.0,MCTS_v0
-294653335,Checkers,0,GAME_OVER,48,47,2,15,MCTS_v0,1.0,-1.0,MCTS_v0
-28911921,Checkers,0,GAME_OVER,58,57,2,16,MCTS_v0,-1.0,1.0,MCTS_v0
-557060763,Checkers,0,GAME_OVER,53,52,2,17,MCTS_v0,1.0,-1.0,MCTS_v0
817151233,Checkers,0,GAME_OVER,53,52,2,18,MCTS_v0,1.0,-1.0,MCTS_v0
-1983306144,Checkers,0,GAME_OVER,105,104,2,19,MCTS_v0,0.0,0.0,MCTS_v0
264676764,Checkers,0,GAME_OVER,52,51,2,20,MCTS_v0,-1.0,1.0,MCTS_v0
1126772783,Checkers,0,GAME_OVER,70,69,2,21,MCTS_v0,1.0,-1.0,MCTS_v0
-1146101864,Checkers,0,GAME_OVER,59,58,2,22,MCTS_v0,-1.0,1.0,MCTS_v0
1610191276,Checkers,0,GAME_OVER,144,143,2,23,MCTS_v0,0.0,0.0,MCTS_v0
715567520,Checkers,0,GAME_OVER,68,67,2,24,MCTS_v0,-1.0,1.0,MCTS_v0
